"","team","team_name","year","total","home","away","week","weekly_attendance"
"452","Seattle","Seahawks",2000,1029085,508367,520718,10,59884
"453","Seattle","Seahawks",2000,1029085,508367,520718,11,68063
"454","Seattle","Seahawks",2000,1029085,508367,520718,12,NA
"455","Seattle","Seahawks",2000,1029085,508367,520718,13,68661
"456","Seattle","Seahawks",2000,1029085,508367,520718,14,44680
"457","Seattle","Seahawks",2000,1029085,508367,520718,15,75218
"458","Seattle","Seahawks",2000,1029085,508367,520718,16,68681
"459","Seattle","Seahawks",2000,1029085,508367,520718,17,61025
"460","St. Louis","Rams",2000,1081368,528402,552966,1,65956
"461","St. Louis","Rams",2000,1081368,528402,552966,2,64869
"462","St. Louis","Rams",2000,1081368,528402,552966,3,65945
"463","St. Louis","Rams",2000,1081368,528402,552966,4,58761
"464","St. Louis","Rams",2000,1081368,528402,552966,5,66010
"465","St. Louis","Rams",2000,1081368,528402,552966,6,NA
"466","St. Louis","Rams",2000,1081368,528402,552966,7,66019
"467","St. Louis","Rams",2000,1081368,528402,552966,8,79142
"468","St. Louis","Rams",2000,1081368,528402,552966,9,68109
"469","St. Louis","Rams",2000,1081368,528402,552966,10,66048
"470","St. Louis","Rams",2000,1081368,528402,552966,11,78174
"471","St. Louis","Rams",2000,1081368,528402,552966,12,66087
"472","St. Louis","Rams",2000,1081368,528402,552966,13,66064
"473","St. Louis","Rams",2000,1081368,528402,552966,14,73358
"474","St. Louis","Rams",2000,1081368,528402,552966,15,66273
"475","St. Louis","Rams",2000,1081368,528402,552966,16,65653
"476","St. Louis","Rams",2000,1081368,528402,552966,17,64900
"477","Tampa Bay","Buccaneers",2000,1080729,524775,555954,1,60292
"478","Tampa Bay","Buccaneers",2000,1080729,524775,555954,2,65569
"479","Tampa Bay","Buccaneers",2000,1080729,524775,555954,3,76928
"480","Tampa Bay","Buccaneers",2000,1080729,524775,555954,4,65619
"481","Tampa Bay","Buccaneers",2000,1080729,524775,555954,5,83532
"482","Tampa Bay","Buccaneers",2000,1080729,524775,555954,6,64162
"483","Tampa Bay","Buccaneers",2000,1080729,524775,555954,7,NA
"484","Tampa Bay","Buccaneers",2000,1080729,524775,555954,8,65557
"485","Tampa Bay","Buccaneers",2000,1080729,524775,555954,9,65589
"486","Tampa Bay","Buccaneers",2000,1080729,524775,555954,10,70097
"487","Tampa Bay","Buccaneers",2000,1080729,524775,555954,11,65621
"488","Tampa Bay","Buccaneers",2000,1080729,524775,555954,12,66944
"489","Tampa Bay","Buccaneers",2000,1080729,524775,555954,13,65546
"490","Tampa Bay","Buccaneers",2000,1080729,524775,555954,14,65621
"491","Tampa Bay","Buccaneers",2000,1080729,524775,555954,15,74307
"492","Tampa Bay","Buccaneers",2000,1080729,524775,555954,16,65653
"493","Tampa Bay","Buccaneers",2000,1080729,524775,555954,17,59692
"494","Tennessee","Titans",2000,1091274,547524,543750,1,72492
"495","Tennessee","Titans",2000,1091274,547524,543750,2,68203
"496","Tennessee","Titans",2000,1091274,547524,543750,3,NA
"497","Tennessee","Titans",2000,1091274,547524,543750,4,51769
"498","Tennessee","Titans",2000,1091274,547524,543750,5,68341
"499","Tennessee","Titans",2000,1091274,547524,543750,6,63406
"500","Tennessee","Titans",2000,1091274,547524,543750,7,68498
"501","Tennessee","Titans",2000,1091274,547524,543750,8,69200
"502","Tennessee","Titans",2000,1091274,547524,543750,9,83472
"503","Tennessee","Titans",2000,1091274,547524,543750,10,68498
"504","Tennessee","Titans",2000,1091274,547524,543750,11,68490
"505","Tennessee","Titans",2000,1091274,547524,543750,12,68498
"506","Tennessee","Titans",2000,1091274,547524,543750,13,65454
"507","Tennessee","Titans",2000,1091274,547524,543750,14,65639
"508","Tennessee","Titans",2000,1091274,547524,543750,15,68498
"509","Tennessee","Titans",2000,1091274,547524,543750,16,72318
"510","Tennessee","Titans",2000,1091274,547524,543750,17,68498
"511","Washington","Redskins",2000,1174332,647424,526908,1,80257
"512","Washington","Redskins",2000,1174332,647424,526908,2,74159
"513","Washington","Redskins",2000,1174332,647424,526908,3,84431
"514","Washington","Redskins",2000,1174332,647424,526908,4,78216
"515","Washington","Redskins",2000,1174332,647424,526908,5,83532
"516","Washington","Redskins",2000,1174332,647424,526908,6,65491
"517","Washington","Redskins",2000,1174332,647424,526908,7,83252
"518","Washington","Redskins",2000,1174332,647424,526908,8,69061
"519","Washington","Redskins",2000,1174332,647424,526908,9,83472
"520","Washington","Redskins",2000,1174332,647424,526908,10,52244
"521","Washington","Redskins",2000,1174332,647424,526908,11,NA
"522","Washington","Redskins",2000,1174332,647424,526908,12,66087
"523","Washington","Redskins",2000,1174332,647424,526908,13,83284
"524","Washington","Redskins",2000,1174332,647424,526908,14,83485
"525","Washington","Redskins",2000,1174332,647424,526908,15,63467
"526","Washington","Redskins",2000,1174332,647424,526908,16,58183
"527","Washington","Redskins",2000,1174332,647424,526908,17,65711
"528","Arizona","Cardinals",2001,811391,307315,504076,1,NA
"529","Arizona","Cardinals",2001,811391,307315,504076,2,50913
"530","Arizona","Cardinals",2001,811391,307315,504076,3,28878
"531","Arizona","Cardinals",2001,811391,307315,504076,4,66360
"532","Arizona","Cardinals",2001,811391,307315,504076,5,66944
"533","Arizona","Cardinals",2001,811391,307315,504076,6,35916
"534","Arizona","Cardinals",2001,811391,307315,504076,7,63114
"535","Arizona","Cardinals",2001,811391,307315,504076,8,33430
"536","Arizona","Cardinals",2001,811391,307315,504076,9,36917
"537","Arizona","Cardinals",2001,811391,307315,504076,10,32322
"538","Arizona","Cardinals",2001,811391,307315,504076,11,49398
"539","Arizona","Cardinals",2001,811391,307315,504076,12,46601
"540","Arizona","Cardinals",2001,811391,307315,504076,13,40056
"541","Arizona","Cardinals",2001,811391,307315,504076,14,77913
"542","Arizona","Cardinals",2001,811391,307315,504076,15,48883
"543","Arizona","Cardinals",2001,811391,307315,504076,16,72025
"544","Arizona","Cardinals",2001,811391,307315,504076,17,61721
"545","Atlanta","Falcons",2001,917882,425717,492165,1,65989
"546","Atlanta","Falcons",2001,917882,425717,492165,2,47804
"547","Atlanta","Falcons",2001,917882,425717,492165,3,28878
"548","Atlanta","Falcons",2001,917882,425717,492165,4,46483
"549","Atlanta","Falcons",2001,917882,425717,492165,5,46727
"550","Atlanta","Falcons",2001,917882,425717,492165,6,70020
"551","Atlanta","Falcons",2001,917882,425717,492165,7,NA
"552","Atlanta","Falcons",2001,917882,425717,492165,8,44229
"553","Atlanta","Falcons",2001,917882,425717,492165,9,69010
"554","Atlanta","Falcons",2001,917882,425717,492165,10,59849
"555","Atlanta","Falcons",2001,917882,425717,492165,11,72234
"556","Atlanta","Falcons",2001,917882,425717,492165,12,59318
"557","Atlanta","Falcons",2001,917882,425717,492165,13,68826
"558","Atlanta","Falcons",2001,917882,425717,492165,14,55603
"559","Atlanta","Falcons",2001,917882,425717,492165,15,43320
"560","Atlanta","Falcons",2001,917882,425717,492165,16,73559
"561","Atlanta","Falcons",2001,917882,425717,492165,17,66033
"562","Baltimore","Ravens",2001,1064731,554991,509740,1,69365
"563","Baltimore","Ravens",2001,1064731,554991,509740,2,51121
"564","Baltimore","Ravens",2001,1064731,554991,509740,3,75082
"565","Baltimore","Ravens",2001,1064731,554991,509740,4,69494
"566","Baltimore","Ravens",2001,1064731,554991,509740,5,59866
"567","Baltimore","Ravens",2001,1064731,554991,509740,6,72818
"568","Baltimore","Ravens",2001,1064731,554991,509740,7,69439
"569","Baltimore","Ravens",2001,1064731,554991,509740,8,62906
"570","Baltimore","Ravens",2001,1064731,554991,509740,9,68798
"571","Baltimore","Ravens",2001,1064731,554991,509740,10,69353
"572","Baltimore","Ravens",2001,1064731,554991,509740,11,53530
"573","Baltimore","Ravens",2001,1064731,554991,509740,12,69382
"574","Baltimore","Ravens",2001,1064731,554991,509740,13,NA
"575","Baltimore","Ravens",2001,1064731,554991,509740,14,69506
"576","Baltimore","Ravens",2001,1064731,554991,509740,15,68987
"577","Baltimore","Ravens",2001,1064731,554991,509740,16,65619
"578","Baltimore","Ravens",2001,1064731,554991,509740,17,69465
"579","Buffalo","Bills",2001,1005954,504736,501218,1,71447
"580","Buffalo","Bills",2001,1005954,504736,501218,2,56135
"581","Buffalo","Bills",2001,1005954,504736,501218,3,72874
"582","Buffalo","Bills",2001,1005954,504736,501218,4,72654
"583","Buffalo","Bills",2001,1005954,504736,501218,5,NA
"584","Buffalo","Bills",2001,1005954,504736,501218,6,58893
"585","Buffalo","Bills",2001,1005954,504736,501218,7,63698
"586","Buffalo","Bills",2001,1005954,504736,501218,8,63786
"587","Buffalo","Bills",2001,1005954,504736,501218,9,60292
"588","Buffalo","Bills",2001,1005954,504736,501218,10,60836
"589","Buffalo","Bills",2001,1005954,504736,501218,11,73063
"590","Buffalo","Bills",2001,1005954,504736,501218,12,67252
"591","Buffalo","Bills",2001,1005954,504736,501218,13,44549
"592","Buffalo","Bills",2001,1005954,504736,501218,14,45527
"593","Buffalo","Bills",2001,1005954,504736,501218,15,43320
"594","Buffalo","Bills",2001,1005954,504736,501218,16,78200
"595","Buffalo","Bills",2001,1005954,504736,501218,17,73428
"596","Carolina","Panthers",2001,1085651,579080,506571,1,64108
"597","Carolina","Panthers",2001,1085651,579080,506571,2,47804
"598","Carolina","Panthers",2001,1085651,579080,506571,3,73120
"599","Carolina","Panthers",2001,1085651,579080,506571,4,66944
"600","Carolina","Panthers",2001,1085651,579080,506571,5,72049
"601","Carolina","Panthers",2001,1085651,579080,506571,6,74480
"602","Carolina","Panthers",2001,1085651,579080,506571,7,72642
"603","Carolina","Panthers",2001,1085651,579080,506571,8,72597
"604","Carolina","Panthers",2001,1085651,579080,506571,9,66069
"605","Carolina","Panthers",2001,1085651,579080,506571,10,72665
"606","Carolina","Panthers",2001,1085651,579080,506571,11,72234
"607","Carolina","Panthers",2001,1085651,579080,506571,12,70020
"608","Carolina","Panthers",2001,1085651,579080,506571,13,44549
"609","Carolina","Panthers",2001,1085651,579080,506571,14,NA
"610","Carolina","Panthers",2001,1085651,579080,506571,15,72438
"611","Carolina","Panthers",2001,1085651,579080,506571,16,72025
"612","Carolina","Panthers",2001,1085651,579080,506571,17,71907
"613","Chicago","Bears",2001,1059454,535552,523902,1,69365
"614","Chicago","Bears",2001,1059454,535552,523902,2,66944
"615","Chicago","Bears",2001,1059454,535552,523902,3,NA
"616","Chicago","Bears",2001,1059454,535552,523902,4,46483
"617","Chicago","Bears",2001,1059454,535552,523902,5,66944
"618","Chicago","Bears",2001,1059454,535552,523902,6,63408
"619","Chicago","Bears",2001,1059454,535552,523902,7,66944
"620","Chicago","Bears",2001,1059454,535552,523902,8,66944
"621","Chicago","Bears",2001,1059454,535552,523902,9,66944
"622","Chicago","Bears",2001,1059454,535552,523902,10,65612
"623","Chicago","Bears",2001,1059454,535552,523902,11,64214
"624","Chicago","Bears",2001,1059454,535552,523902,12,66944
"625","Chicago","Bears",2001,1059454,535552,523902,13,59869
"626","Chicago","Bears",2001,1059454,535552,523902,14,66944
"627","Chicago","Bears",2001,1059454,535552,523902,15,78884
"628","Chicago","Bears",2001,1059454,535552,523902,16,76067
"629","Chicago","Bears",2001,1059454,535552,523902,17,66944
"630","Cincinnati","Bengals",2001,988273,454938,533335,1,51521
"631","Cincinnati","Bengals",2001,988273,454938,533335,2,51121
"632","Cincinnati","Bengals",2001,988273,454938,533335,3,56048
"633","Cincinnati","Bengals",2001,988273,454938,533335,4,62335
"634","Cincinnati","Bengals",2001,988273,454938,533335,5,64217
"635","Cincinnati","Bengals",2001,988273,454938,533335,6,63408
"636","Cincinnati","Bengals",2001,988273,454938,533335,7,69343
"637","Cincinnati","Bengals",2001,988273,454938,533335,8,NA
"638","Cincinnati","Bengals",2001,988273,454938,533335,9,57161
"639","Cincinnati","Bengals",2001,988273,454938,533335,10,63865
"640","Cincinnati","Bengals",2001,988273,454938,533335,11,72918
"641","Cincinnati","Bengals",2001,988273,454938,533335,12,52135
"642","Cincinnati","Bengals",2001,988273,454938,533335,13,44920
"643","Cincinnati","Bengals",2001,988273,454938,533335,14,77745
"644","Cincinnati","Bengals",2001,988273,454938,533335,15,68987
"645","Cincinnati","Bengals",2001,988273,454938,533335,16,63751
"646","Cincinnati","Bengals",2001,988273,454938,533335,17,68798
"647","Cleveland","Browns",2001,1089586,583094,506492,1,72318
"648","Cleveland","Browns",2001,1089586,583094,506492,2,73168
"649","Cleveland","Browns",2001,1089586,583094,506492,3,57875
"650","Cleveland","Browns",2001,1089586,583094,506492,4,73018
"651","Cleveland","Browns",2001,1089586,583094,506492,5,64217
"652","Cleveland","Browns",2001,1089586,583094,506492,6,72818
"653","Cleveland","Browns",2001,1089586,583094,506492,7,NA
"654","Cleveland","Browns",2001,1089586,583094,506492,8,66944
"655","Cleveland","Browns",2001,1089586,583094,506492,9,73218
"656","Cleveland","Browns",2001,1089586,583094,506492,10,69353
"657","Cleveland","Browns",2001,1089586,583094,506492,11,72918
"658","Cleveland","Browns",2001,1089586,583094,506492,12,72818
"659","Cleveland","Browns",2001,1089586,583094,506492,13,60292
"660","Cleveland","Browns",2001,1089586,583094,506492,14,72818
"661","Cleveland","Browns",2001,1089586,583094,506492,15,59824
"662","Cleveland","Browns",2001,1089586,583094,506492,16,68798
"663","Cleveland","Browns",2001,1089586,583094,506492,17,59189
"664","Dallas","Cowboys",2001,1056213,505501,550712,1,61521
"665","Dallas","Cowboys",2001,1056213,505501,550712,2,63430
"666","Dallas","Cowboys",2001,1056213,505501,550712,3,66621
"667","Dallas","Cowboys",2001,1056213,505501,550712,4,61535
"668","Dallas","Cowboys",2001,1056213,505501,550712,5,63941
"669","Dallas","Cowboys",2001,1056213,505501,550712,6,NA
"670","Dallas","Cowboys",2001,1056213,505501,550712,7,63114
"671","Dallas","Cowboys",2001,1056213,505501,550712,8,78673
"672","Dallas","Cowboys",2001,1056213,505501,550712,9,69010
"673","Dallas","Cowboys",2001,1056213,505501,550712,10,63204
"674","Dallas","Cowboys",2001,1056213,505501,550712,11,64104
"675","Dallas","Cowboys",2001,1056213,505501,550712,12,85112
"676","Dallas","Cowboys",2001,1056213,505501,550712,13,61821
"677","Dallas","Cowboys",2001,1056213,505501,550712,14,63366
"678","Dallas","Cowboys",2001,1056213,505501,550712,15,48883
"679","Dallas","Cowboys",2001,1056213,505501,550712,16,64366
"680","Dallas","Cowboys",2001,1056213,505501,550712,17,77512
"681","Denver","Broncos",2001,1115203,600283,514920,1,75735
"682","Denver","Broncos",2001,1115203,600283,514920,2,50913
"683","Denver","Broncos",2001,1115203,600283,514920,3,75082
"684","Denver","Broncos",2001,1115203,600283,514920,4,75037
"685","Denver","Broncos",2001,1115203,600283,514920,5,61837
"686","Denver","Broncos",2001,1115203,600283,514920,6,67521
"687","Denver","Broncos",2001,1115203,600283,514920,7,74750
"688","Denver","Broncos",2001,1115203,600283,514920,8,62637
"689","Denver","Broncos",2001,1115203,600283,514920,9,74951
"690","Denver","Broncos",2001,1115203,600283,514920,10,74622
"691","Denver","Broncos",2001,1115203,600283,514920,11,64104
"692","Denver","Broncos",2001,1115203,600283,514920,12,73938
"693","Denver","Broncos",2001,1115203,600283,514920,13,74524
"694","Denver","Broncos",2001,1115203,600283,514920,14,77778
"695","Denver","Broncos",2001,1115203,600283,514920,15,NA
"696","Denver","Broncos",2001,1115203,600283,514920,16,75582
"697","Denver","Broncos",2001,1115203,600283,514920,17,56192
"698","Detroit","Lions",2001,1093748,601815,491933,1,59523
"699","Detroit","Lions",2001,1093748,601815,491933,2,73168
"700","Detroit","Lions",2001,1093748,601815,491933,3,NA
"701","Detroit","Lions",2001,1093748,601815,491933,4,77765
"702","Detroit","Lions",2001,1093748,601815,491933,5,64048
"703","Detroit","Lions",2001,1093748,601815,491933,6,76940
"704","Detroit","Lions",2001,1093748,601815,491933,7,69343
"705","Detroit","Lions",2001,1093748,601815,491933,8,67605
"706","Detroit","Lions",2001,1093748,601815,491933,9,74268
"707","Detroit","Lions",2001,1093748,601815,491933,10,32322
"708","Detroit","Lions",2001,1093748,601815,491933,11,77730
"709","Detroit","Lions",2001,1093748,601815,491933,12,66944
"710","Detroit","Lions",2001,1093748,601815,491933,13,65514
"711","Detroit","Lions",2001,1093748,601815,491933,14,72190
"712","Detroit","Lions",2001,1093748,601815,491933,15,62809
"713","Detroit","Lions",2001,1093748,601815,491933,16,76067
"714","Detroit","Lions",2001,1093748,601815,491933,17,77512
"715","Green Bay","Packers",2001,1040215,478433,561782,1,59523
"716","Green Bay","Packers",2001,1040215,478433,561782,2,59771
"717","Green Bay","Packers",2001,1040215,478433,561782,3,73120
"718","Green Bay","Packers",2001,1040215,478433,561782,4,65510
"719","Green Bay","Packers",2001,1040215,478433,561782,5,59866
"720","Green Bay","Packers",2001,1040215,478433,561782,6,64165
"721","Green Bay","Packers",2001,1040215,478433,561782,7,NA
"722","Green Bay","Packers",2001,1040215,478433,561782,8,59861
"723","Green Bay","Packers",2001,1040215,478433,561782,9,66944
"724","Green Bay","Packers",2001,1040215,478433,561782,10,59849
"725","Green Bay","Packers",2001,1040215,478433,561782,11,77730
